JASDQU010011845.1	185309
JASDQU010011849.1	237581
JASDQU010011850.1	206156
JASDQU010011854.1	480044
JASDQU010011859.1	357322
JASDQU010011862.1	174609
JASDQU010011868.1	516271
JASDQU010011881.1	715510
JASDQU010011886.1	214364
JASDQU010011893.1	271128
JASDQU010011895.1	318051
JASDQU010011906.1	262738
JASDQU010011908.1	236001
JASDQU010011911.1	146235
JASDQU010011921.1	131522
JASDQU010011922.1	298385
JASDQU010011928.1	160315
JASDQU010011939.1	213521
JASDQU010011940.1	293934
JASDQU010011941.1	299500
JASDQU010011945.1	217893
JASDQU010011946.1	395259
JASDQU010011953.1	245829
JASDQU010011954.1	118411
JASDQU010011962.1	227877
JASDQU010011966.1	155695
JASDQU010011983.1	126906
JASDQU010011984.1	100346
JASDQU010011990.1	236513
JASDQU010011991.1	189975
JASDQU010012001.1	303272
JASDQU010012009.1	174842
JASDQU010012012.1	141476
JASDQU010012019.1	169205
JASDQU010012023.1	155617
JASDQU010012029.1	522105
JASDQU010012033.1	177033
JASDQU010012037.1	416183
JASDQU010012045.1	229172
JASDQU010012049.1	257525
JASDQU010012057.1	229740
JASDQU010012060.1	153721
JASDQU010012067.1	275275
JASDQU010012086.1	193289
JASDQU010012089.1	221645
JASDQU010012090.1	219308
JASDQU010012091.1	212491
JASDQU010012100.1	195269
JASDQU010012102.1	370632
JASDQU010012103.1	210003
JASDQU010012106.1	387944
JASDQU010012111.1	265844
JASDQU010012125.1	279073
JASDQU010012134.1	490552
JASDQU010012144.1	138832
JASDQU010012146.1	151283
JASDQU010012156.1	526761
JASDQU010012161.1	216674
JASDQU010012163.1	150494
JASDQU010012175.1	275866
JASDQU010012178.1	156360
JASDQU010012189.1	271692
JASDQU010012190.1	447910
JASDQU010012204.1	232037
JASDQU010012207.1	117104
JASDQU010012208.1	147367
JASDQU010012209.1	275086
JASDQU010012213.1	293617
JASDQU010012216.1	277105
JASDQU010012224.1	473875
JASDQU010012228.1	120295
JASDQU010012231.1	217476
JASDQU010012235.1	263180
JASDQU010012237.1	196732
JASDQU010012238.1	96242
JASDQU010012244.1	544000
JASDQU010012246.1	183804
JASDQU010012247.1	137253
JASDQU010012250.1	316380
JASDQU010012263.1	324981
JASDQU010012267.1	183967
JASDQU010012272.1	96089
JASDQU010012274.1	95846
JASDQU010012276.1	363950
JASDQU010012284.1	208503
JASDQU010012285.1	141298
JASDQU010012293.1	110357
JASDQU010012294.1	386121
JASDQU010012295.1	138666
JASDQU010012297.1	287923
JASDQU010012298.1	331629
JASDQU010012301.1	102985
JASDQU010012306.1	197739
JASDQU010012313.1	242627
JASDQU010012315.1	310674
JASDQU010012317.1	213243
JASDQU010012318.1	170257
JASDQU010012320.1	247870
JASDQU010012323.1	231924
JASDQU010012325.1	123315
JASDQU010012330.1	532494
JASDQU010012334.1	268195
JASDQU010012341.1	181280
JASDQU010012343.1	237611
JASDQU010012345.1	95850
JASDQU010012351.1	122132
JASDQU010012354.1	242775
JASDQU010012357.1	307379
JASDQU010012358.1	126702
JASDQU010012359.1	157831
JASDQU010012361.1	174603
JASDQU010012366.1	209671
JASDQU010012368.1	203105
JASDQU010012369.1	279091
JASDQU010012370.1	185042
JASDQU010012371.1	117695
JASDQU010012373.1	171985
JASDQU010012374.1	239188
JASDQU010012375.1	338741
JASDQU010012376.1	309958
JASDQU010012378.1	201962
JASDQU010012379.1	110060
JASDQU010012383.1	231677
JASDQU010012390.1	95778
JASDQU010012394.1	244325
JASDQU010012400.1	115768
JASDQU010012402.1	288841
JASDQU010012403.1	431063
JASDQU010012404.1	212402
JASDQU010012407.1	316117
JASDQU010012410.1	284251
JASDQU010012412.1	156710
JASDQU010012418.1	120593
JASDQU010012422.1	485248
JASDQU010012424.1	254584
JASDQU010012430.1	547646
JASDQU010012433.1	218102
JASDQU010012436.1	264790
JASDQU010012438.1	147655
JASDQU010012439.1	375105
JASDQU010012448.1	171908
JASDQU010012453.1	171828
JASDQU010012455.1	216119
JASDQU010012456.1	186985
JASDQU010012459.1	222243
JASDQU010012462.1	256621
JASDQU010012463.1	181687
JASDQU010012464.1	322100
JASDQU010012465.1	304246
JASDQU010012468.1	330984
JASDQU010012476.1	213687
JASDQU010012477.1	133007
JASDQU010012480.1	245490
JASDQU010012481.1	95322
JASDQU010012483.1	186220
JASDQU010012492.1	161479
JASDQU010012494.1	111442
JASDQU010012496.1	331976
JASDQU010012498.1	159048
JASDQU010012504.1	282890
JASDQU010012505.1	136241
JASDQU010012519.1	149189
JASDQU010012523.1	196868
JASDQU010012531.1	746230
JASDQU010012534.1	605329
JASDQU010012536.1	122884
JASDQU010012537.1	156209
JASDQU010012541.1	109013
JASDQU010012547.1	144151
JASDQU010012548.1	220599
JASDQU010012552.1	199638
JASDQU010012553.1	242201
JASDQU010012559.1	108690
JASDQU010012563.1	249677
JASDQU010012567.1	236663
JASDQU010012571.1	207547
JASDQU010012578.1	124531
JASDQU010012579.1	213562
JASDQU010012587.1	285156
JASDQU010012611.1	128374
JASDQU010012626.1	298292
JASDQU010012637.1	463717
JASDQU010012641.1	285010
JASDQU010012643.1	155096
JASDQU010012658.1	183948
JASDQU010012661.1	275653
JASDQU010012662.1	180235
JASDQU010012663.1	124510
JASDQU010012669.1	391429
JASDQU010012676.1	497367
JASDQU010012677.1	213385
JASDQU010012679.1	208078
JASDQU010012681.1	549444
JASDQU010012682.1	163321
JASDQU010012683.1	507596
JASDQU010012685.1	368520
JASDQU010012687.1	144742
JASDQU010012692.1	221596
JASDQU010012693.1	93854
JASDQU010012695.1	175885
JASDQU010012701.1	240564
JASDQU010012707.1	376378
JASDQU010012708.1	105240
JASDQU010012710.1	182583
JASDQU010012717.1	154464
JASDQU010012723.1	203151
JASDQU010012741.1	229112
JASDQU010012747.1	262270
JASDQU010012753.1	281264
JASDQU010012757.1	128931
JASDQU010012758.1	501482
JASDQU010012762.1	392327
JASDQU010012775.1	102446
JASDQU010012781.1	199520
JASDQU010012782.1	213537
JASDQU010012783.1	173454
JASDQU010012785.1	480390
JASDQU010012792.1	468976
JASDQU010012804.1	163071
JASDQU010012806.1	251206
JASDQU010012808.1	149225
JASDQU010012809.1	137877
JASDQU010012815.1	219660
JASDQU010012826.1	180918
JASDQU010012831.1	161814
JASDQU010012834.1	224424
JASDQU010012836.1	361480
JASDQU010012840.1	221942
JASDQU010012841.1	352483
JASDQU010012843.1	350422
JASDQU010012845.1	174113
JASDQU010012848.1	162708
JASDQU010012850.1	186656
JASDQU010012851.1	196715
JASDQU010012855.1	280195
JASDQU010012861.1	135681
JASDQU010012866.1	103292
JASDQU010012869.1	93502
JASDQU010012875.1	131191
JASDQU010012901.1	174813
JASDQU010012903.1	166192
JASDQU010012909.1	182777
JASDQU010012914.1	103088
JASDQU010012930.1	331840
JASDQU010012934.1	268772
JASDQU010012938.1	149774
JASDQU010012940.1	186112
JASDQU010012943.1	414186
JASDQU010012946.1	225525
JASDQU010012958.1	237676
JASDQU010012960.1	130851
JASDQU010012962.1	93975
JASDQU010012973.1	296494
JASDQU010012977.1	170770
JASDQU010012982.1	273144
JASDQU010012986.1	296216
JASDQU010012989.1	164439
JASDQU010013000.1	94015
JASDQU010013007.1	176903
JASDQU010013015.1	152992
JASDQU010013016.1	188796
JASDQU010013017.1	227636
JASDQU010013018.1	316428
JASDQU010013023.1	97309
JASDQU010013024.1	110023
JASDQU010013026.1	170855
JASDQU010013028.1	473347
JASDQU010013033.1	271147
JASDQU010013037.1	348644
JASDQU010013038.1	245540
JASDQU010013045.1	206855
JASDQU010013048.1	275607
JASDQU010013050.1	322810
JASDQU010013055.1	266418
JASDQU010013077.1	93714
JASDQU010013080.1	354155
JASDQU010013085.1	285942
JASDQU010013087.1	313797
JASDQU010013090.1	261849
JASDQU010013098.1	395029
JASDQU010013107.1	282407
JASDQU010013110.1	138098
JASDQU010013118.1	385136
JASDQU010013125.1	162678
JASDQU010013127.1	103629
JASDQU010013133.1	331253
JASDQU010013139.1	209553
JASDQU010013147.1	200612
JASDQU010013151.1	176580
JASDQU010013162.1	247336
JASDQU010013164.1	211695
JASDQU010013165.1	169043
JASDQU010013168.1	136592
JASDQU010013173.1	377468
JASDQU010013177.1	189557
JASDQU010013180.1	298592
JASDQU010013183.1	177635
JASDQU010013186.1	256719
JASDQU010013190.1	203579
JASDQU010013192.1	279161
JASDQU010013201.1	103224
JASDQU010013202.1	189576
JASDQU010013205.1	190505
JASDQU010013212.1	216403
JASDQU010013215.1	364204
JASDQU010013221.1	163922
JASDQU010013223.1	249615
JASDQU010013226.1	353137
JASDQU010013231.1	296208
JASDQU010013232.1	173038
JASDQU010013243.1	317828
JASDQU010013244.1	129529
JASDQU010013252.1	120548
JASDQU010013253.1	314552
JASDQU010013256.1	326341
JASDQU010013259.1	99735
JASDQU010013264.1	186419
JASDQU010013265.1	219718
JASDQU010013268.1	153513
JASDQU010013271.1	439511
JASDQU010013272.1	333561
JASDQU010013274.1	140974
JASDQU010013277.1	124870
JASDQU010013278.1	305052
JASDQU010013282.1	246935
JASDQU010013285.1	174658
JASDQU010013293.1	134365
JASDQU010013294.1	269661
JASDQU010013295.1	585638
JASDQU010013297.1	102933
JASDQU010013303.1	206546
JASDQU010013311.1	212920
JASDQU010013315.1	150213
JASDQU010013316.1	266684
JASDQU010013318.1	114436
JASDQU010013319.1	345230
JASDQU010013321.1	241850
JASDQU010013326.1	298034
JASDQU010013330.1	247222
JASDQU010013332.1	240950
JASDQU010013333.1	226737
JASDQU010013337.1	281198
JASDQU010013346.1	148158
JASDQU010013353.1	254087
JASDQU010013357.1	377077
JASDQU010013360.1	175651
JASDQU010013361.1	119555
JASDQU010013370.1	102867
JASDQU010013376.1	141725
JASDQU010013380.1	251583
JASDQU010013389.1	122937
JASDQU010013398.1	92697
JASDQU010013400.1	238337
JASDQU010013404.1	164497
JASDQU010013405.1	124053
JASDQU010013410.1	211830
JASDQU010013411.1	195030
JASDQU010013415.1	372185
JASDQU010013418.1	486543
JASDQU010013421.1	161862
JASDQU010013422.1	149882
JASDQU010013423.1	226650
JASDQU010013436.1	160285
JASDQU010013441.1	165451
JASDQU010013443.1	184006
JASDQU010013444.1	311412
JASDQU010013446.1	97694
JASDQU010013452.1	243186
JASDQU010013455.1	155213
JASDQU010013456.1	245501
JASDQU010013458.1	194745
JASDQU010013459.1	505459
JASDQU010013467.1	106032
JASDQU010013474.1	182715
JASDQU010013477.1	406533
JASDQU010013484.1	142216
JASDQU010013498.1	251318
JASDQU010013499.1	161529
JASDQU010013500.1	117958
JASDQU010013504.1	343514
JASDQU010013510.1	209756
JASDQU010013515.1	311078
JASDQU010013525.1	293645
JASDQU010013536.1	257332
JASDQU010013537.1	111421
JASDQU010013542.1	154727
JASDQU010013546.1	344562
JASDQU010013547.1	300547
JASDQU010013551.1	267428
JASDQU010013562.1	246982
JASDQU010013570.1	262976
JASDQU010013573.1	110666
JASDQU010013577.1	350351
JASDQU010013582.1	102584
JASDQU010013585.1	92181
JASDQU010013587.1	91012
JASDQU010013590.1	236193
JASDQU010013593.1	142637
JASDQU010013604.1	352072
JASDQU010013607.1	483054
JASDQU010013608.1	222478
JASDQU010013610.1	153484
JASDQU010013627.1	228912
JASDQU010013629.1	97982
JASDQU010013634.1	163733
JASDQU010013640.1	168256
JASDQU010013654.1	116443
JASDQU010013657.1	274147
JASDQU010013660.1	99233
JASDQU010013667.1	277709
JASDQU010013668.1	243117
JASDQU010013674.1	195987
JASDQU010013683.1	102272
JASDQU010013690.1	281197
JASDQU010013693.1	211639
JASDQU010013698.1	247071
JASDQU010013707.1	189412
JASDQU010013712.1	498234
JASDQU010013719.1	174271
JASDQU010013720.1	402454
JASDQU010013726.1	173680
JASDQU010013728.1	159932
JASDQU010013735.1	109122
JASDQU010013740.1	187610
JASDQU010013743.1	137880
JASDQU010013749.1	152974
JASDQU010013750.1	122621
JASDQU010013755.1	203550
JASDQU010013756.1	145382
JASDQU010013757.1	296691
JASDQU010013762.1	91463
JASDQU010013766.1	111919
JASDQU010013773.1	135468
JASDQU010013776.1	160399
JASDQU010013780.1	326897
JASDQU010013781.1	205108
JASDQU010013782.1	187260
JASDQU010013785.1	122885
JASDQU010013788.1	152905
JASDQU010013789.1	225901
JASDQU010013799.1	135831
JASDQU010013800.1	110260
JASDQU010013806.1	173533
JASDQU010013808.1	221168
JASDQU010013809.1	278495
JASDQU010013817.1	246394
JASDQU010013826.1	215758
JASDQU010013827.1	163165
JASDQU010013830.1	267823
JASDQU010013832.1	172867
JASDQU010013834.1	146841
JASDQU010013841.1	107796
JASDQU010013845.1	435694
JASDQU010013848.1	86457
JASDQU010013851.1	136242
JASDQU010013854.1	280247
JASDQU010013863.1	277714
JASDQU010013864.1	181950
JASDQU010013873.1	140511
JASDQU010013874.1	91661
JASDQU010013882.1	225535
JASDQU010013885.1	285054
JASDQU010013886.1	304753
JASDQU010013889.1	132106
JASDQU010013892.1	258051
JASDQU010013895.1	154079
JASDQU010013903.1	158694
JASDQU010013905.1	308601
JASDQU010013911.1	100117
JASDQU010013921.1	108599
JASDQU010013929.1	164221
JASDQU010013931.1	141844
JASDQU010013934.1	213645
JASDQU010013938.1	177170
JASDQU010013948.1	165853
JASDQU010013955.1	174778
JASDQU010013956.1	194899
JASDQU010013959.1	204926
JASDQU010013964.1	357760
JASDQU010013969.1	314500
JASDQU010013970.1	90937
JASDQU010013972.1	519382
JASDQU010013974.1	91126
JASDQU010013978.1	258033
JASDQU010013980.1	160170
JASDQU010013981.1	122919
JASDQU010013986.1	222711
JASDQU010013991.1	274710
JASDQU010013996.1	191879
JASDQU010013997.1	269751
JASDQU010014002.1	138340
JASDQU010014007.1	273007
JASDQU010014019.1	181807
JASDQU010014030.1	289047
JASDQU010014032.1	199899
JASDQU010014033.1	158310
JASDQU010014035.1	154038
JASDQU010014037.1	146858
JASDQU010014041.1	217800
JASDQU010014045.1	182479
JASDQU010014046.1	231004
JASDQU010014048.1	237227
JASDQU010014049.1	131515
JASDQU010014054.1	164327
JASDQU010014056.1	394793
JASDQU010014065.1	225183
JASDQU010014075.1	350736
JASDQU010014080.1	144087
JASDQU010014084.1	110435
JASDQU010014087.1	248958
JASDQU010014097.1	117093
JASDQU010014098.1	256169
JASDQU010014101.1	173693
JASDQU010014107.1	332049
JASDQU010014110.1	122711
JASDQU010014113.1	310451
JASDQU010014114.1	152742
JASDQU010014116.1	344148
JASDQU010014129.1	295402
JASDQU010014153.1	98878
JASDQU010014165.1	197837
JASDQU010014170.1	220837
JASDQU010014184.1	296509
